name,category,price,measure,madori,hikiwatashi,kanseijiki,floor,building,adress,nearest_line,nearest_station,walk_time,url
給田南住宅 3780万円（3LDK）,中古マンション,3780,64.93,3LDK,2023年4月予定,1971年6月,6,RC7階建,東京都世田谷区給田２-12-1,京王線,千歳烏山,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71003381/
等々力ハイツ 3780万円（2LDK）,中古マンション,3780,49.65,2LDK,相談,1974年10月,3,RC7階建,東京都世田谷区等々力６,東急大井町線,尾山台,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71526453/
三軒茶屋ダイヤモンドマンション 3780万円（2DK）,中古マンション,3780,48.26,2DK,相談,1977年5月,3,RC3階建,東京都世田谷区三宿１,東急田園都市線,三軒茶屋,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71680068/
ライオンズマンション砧公園 3780万円（2LDK）,中古マンション,3780,55.45,2LDK,2023年4月予定,1986年6月,2,RC6階建,東京都世田谷区岡本１-38-14,東急田園都市線,用賀,19,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71639290/
砧芙蓉ハイツ 3780万円（2LDK+S（納戸））,中古マンション,3780,61.54,2LDK+S（納戸）,相談,1974年3月,2,RC3階建,東京都世田谷区砧３,小田急線,祖師ヶ谷大蔵,15,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71272738/
成城コーポ 3780万円（2LDK）,中古マンション,3780,47.94,2LDK,相談,1967年4月,8,SRC8階建,東京都世田谷区成城２,小田急線,成城学園前,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_97867355/
グリーンキャピタル第2上野毛 3780万円（2LDK）,中古マンション,3780,50,2LDK,相談,1984年2月,1,RC4階建,東京都世田谷区上野毛２-21-6,東急大井町線,上野毛,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71445088/
グリーンキャピタル第２上野毛 3780万円（2LDK）,中古マンション,3780,50,2LDK,相談,1984年2月,1,RC4階建,東京都世田谷区上野毛２,東急大井町線,上野毛,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71421289/
セザール上北沢 3780万円（1LDK）,中古マンション,3780,40.5,1LDK,相談,1984年4月,2,RC9階建,東京都世田谷区上北沢４,京王線,八幡山,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71219090/
ユニハイム芦花公園 3790万円（1LDK）,中古マンション,3790,51.53,1LDK,即引渡可,1975年4月,4,RC5階建,東京都世田谷区南烏山２,京王線,芦花公園,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70552812/
中銀若林マンシオン 3790万円（1LDK）,中古マンション,3790,41.54,1LDK,即引渡可,1981年1月,9,SRC9階建,東京都世田谷区若林１-8-3,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70320118/
弦巻ハイツ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,即引渡可,1971年4月,6,RC11階建,東京都世田谷区弦巻５,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70830710/
弦巻ハイツ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,即引渡可,1971年4月,6,RC11階建,東京都世田谷区弦巻５,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71657426/
弦巻ハイツ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,即引渡可,1971年4月,6,RC11階建,東京都世田谷区弦巻５-1-33,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71651776/
弦巻ハイツ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,相談,1971年4月,6,RC11階建,東京都世田谷区弦巻５-1-33,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71413420/
弦巻ハイツ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,相談,1971年4月,6,RC11階建,東京都世田谷区弦巻５-１－３３,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70032752/
☆弦巻ハイツ☆ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,即引渡可,1971年4月,6,RC11階建,東京都世田谷区弦巻５,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71490538/
弦巻ハイツ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,相談,1971年4月,6,RC11階建,東京都世田谷区弦巻５-1-33,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71707013/
弦巻ハイツ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,即引渡可,1971年4月,6,RC11階建,東京都世田谷区弦巻５-1-33,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71135266/
世田谷第二オリンピックマンション 3298万円（2DK）,中古マンション,3298,42.33,2DK,即引渡可,1981年4月,1,RC4階建,東京都世田谷区世田谷４-17-19,東急世田谷線,世田谷,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70680554/
弦巻ハイツ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,相談,1971年4月,6,RC11階建,東京都世田谷区弦巻５,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70888298/
藤和用賀コープ 3850万円（1LDK+S（納戸））,中古マンション,3850,54,1LDK+S（納戸）,相談,1976年3月,4,RC5階建,東京都世田谷区玉川台２,東急田園都市線,用賀,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71302455/
ライオンズマンション赤堤 3850万円（2DK）,中古マンション,3850,47.1,2DK,相談,1981年11月,4,RC6階建,東京都世田谷区赤堤４,京王線,下高井戸,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71362440/
ライオンズマンション赤堤 3850万円（2LDK）,中古マンション,3850,47.1,2LDK,相談,1981年11月,4,RC6階建,東京都世田谷区赤堤４-２２－９,東急世田谷線,松原,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71240159/
光建ハイムブリリアンス桜新町 3850万円（3LDK）,中古マンション,3850,55.89,3LDK,相談,1985年2月,2,RC5階建,東京都世田谷区新町２,東急田園都市線,桜新町,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70904242/
ワールドパレス三軒茶屋 3870万円（1DK）,中古マンション,3870,29.89,1DK,相談,1997年5月,6,RC6階建,東京都世田谷区太子堂３,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70250728/
秀和自由ヶ丘レジデンス 3880万円（ワンルーム）,中古マンション,3880,35.16,ワンルーム,即引渡可,1967年6月,4,RC7階建,東京都世田谷区奥沢５-11-9,東急東横線,自由が丘,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71604406/
クレッセント池尻大橋 3880万円（1LDK）,中古マンション,3880,39.12,1LDK,相談,1994年3月,2,RC5階建,東京都世田谷区三宿２,東急田園都市線,池尻大橋,13,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_97354201/
秀和自由ヶ丘レジデンス 3880万円（ワンルーム）,中古マンション,3880,33.81,ワンルーム,相談,1967年6月,4,RC7階建,東京都世田谷区奥沢５,東急東横線,自由が丘,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71698481/
経堂セントラルマンション 3880万円（2LDK）,中古マンション,3880,68.7,2LDK,相談,1969年1月,4,RC8階建,東京都世田谷区経堂１,小田急線,経堂,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71674328/
クレッセント池尻大橋 3880万円（2DK）,中古マンション,3880,39.12,2DK,相談,1994年3月,2,RC5階建,東京都世田谷区三宿２,京王井の頭線,池ノ上,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98415989/
シティコート用賀 3880万円（1LDK）,中古マンション,3880,36.63,1LDK,相談,1990年6月,7,RC8階建,東京都世田谷区玉川台１,東急田園都市線,用賀,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71036212/
クレッセント池尻大橋 3880万円（1LDK）,中古マンション,3880,39.12,1LDK,相談,1994年3月,2,RC5階建,東京都世田谷区三宿２,京王井の頭線,池ノ上,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98464158/
セザール第2千歳船橋 3880万円（3LDK）,中古マンション,3880,54.62,3LDK,2023年9月予定,1996年1月,2,RC5階建,東京都世田谷区船橋７,小田急線,千歳船橋,18,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71623336/
キャッスル世田谷 3890万円（2LDK）,中古マンション,3890,39.4,2LDK,相談,1970年5月,4,SRC7階建,東京都世田谷区下馬２-20-15,東急田園都市線,三軒茶屋,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71614485/
キャッスル世田谷 3890万円（2LDK）,中古マンション,3890,41.38,2LDK,相談,1970年5月,4,SRC7階建,東京都世田谷区下馬２,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98464161/
弦巻ハイツ 3898万円（2LDK）,中古マンション,3898,54.82,2LDK,相談,1971年4月,6,RC11階建,東京都世田谷区弦巻５,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70875684/
ライオンズマンション二子玉川 3898万円（1LDK）,中古マンション,3898,41.14,1LDK,相談,1978年5月,3,RC5階建,東京都世田谷区玉川３,東急田園都市線,二子玉川,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71624184/
世田谷第二オリンピックマンション 3298万円（2DK）,中古マンション,3298,42.33,2DK,即引渡可,1981年4月,1,RC4階建,東京都世田谷区世田谷４,東急世田谷線,世田谷,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71679491/
三軒茶屋ダイヤモンドマンション 3899万円（1LDK+S（納戸））,中古マンション,3899,44.13,1LDK+S（納戸）,即引渡可,1977年5月,2,RC3階建,東京都世田谷区三宿１-24-15,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71275454/
東京グランドコープス 3899万円（2LDK）,中古マンション,3899,63.72,2LDK,即引渡可,1975年10月,3,RC3階建,東京都世田谷区桜上水２,小田急線,経堂,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71702654/
三軒茶屋ダイヤモンドマンション 3899万円（1LDK）,中古マンション,3899,44.13,1LDK,即引渡可,1977年5月,2,RC3階建,東京都世田谷区三宿１-24-15,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71103968/
東京グランドコープス 3899万円（2LDK）,中古マンション,3899,63.72,2LDK,即引渡可,1975年10月,3,RC3階建,東京都世田谷区桜上水２,小田急線,経堂,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70545118/
東京グランドコープス 3899万円（1LDK+S（納戸））,中古マンション,3899,63.72,1LDK+S（納戸）,相談,1975年10月,3,RC3階建,東京都世田谷区桜上水２,小田急線,経堂,15,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71261206/
東京グランドコープス 3899万円（2LDK）,中古マンション,3899,63.72,2LDK,即引渡可,1975年10月,3,RC3階建,東京都世田谷区桜上水２,小田急線,経堂,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70489252/
三軒茶屋ダイヤモンドマンション 3899万円（1LDK）,中古マンション,3899,44.13,1LDK,即引渡可,1977年5月,2,RC3階建,東京都世田谷区三宿１-２４-１５,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71720558/
三軒茶屋ダイヤモンドマンション 3899万円（1LDK）,中古マンション,3899,44.13,1LDK,相談,1977年5月,2,RC3階建,東京都世田谷区三宿１,東急田園都市線,三軒茶屋,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71348346/
三軒茶屋ダイヤモンドマンション 3899万円（1LDK+S（納戸））,中古マンション,3899,44.13,1LDK+S（納戸）,相談,1977年5月,2,RC3階建,東京都世田谷区三宿１-24-15,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71665077/
東京グランドコープス 3899万円（2LDK）,中古マンション,3899,63.72,2LDK,相談,1975年10月,3,RC3階建,東京都世田谷区桜上水２-14-18,小田急線,経堂,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71405664/
三軒茶屋ダイヤモンドマンション 3899万円（1LDK）,中古マンション,3899,44.13,1LDK,即引渡可,1977年5月,2,RC3階建,東京都世田谷区三宿１-24-15,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71281316/
三軒茶屋ダイヤモンドマンション  3899万円（1LDK+S（納戸））,中古マンション,3899,44.13,1LDK+S（納戸）,相談,1977年5月,2,RC3階建,東京都世田谷区三宿１,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71287094/
三軒茶屋ダイヤモンドマンション 3899万円（1LDK+S（納戸））,中古マンション,3899,44.13,1LDK+S（納戸）,即引渡可,1977年5月,2,RC3階建,東京都世田谷区三宿１,東急田園都市線,三軒茶屋,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71651837/
三軒茶屋ダイヤモンドマンション 3899万円（1LDK）,中古マンション,3899,44.13,1LDK,即引渡可,1977年5月,2,RC3階建,東京都世田谷区三宿１-24-15,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71293925/
東京グランドコープス 3899万円（2LDK）,中古マンション,3899,63.72,2LDK,即引渡可,1975年10月,3,RC3階建,東京都世田谷区桜上水２-14-18,小田急線,経堂,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70934438/
弦巻パビリオン 3980万円（2LDK）,中古マンション,3980,48.78,2LDK,即引渡可,1970年3月,5,RC7階建,東京都世田谷区弦巻５-14-26,東急世田谷線,上町,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71529287/
馬事公苑前ハイム１号棟 3980万円（3LDK）,中古マンション,3980,86.11,3LDK,相談,1968年9月,3,RC11階建,東京都世田谷区上用賀２-5-1,東急田園都市線,用賀,18,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70953978/
弦巻パビリオン 3980万円（2LDK）,中古マンション,3980,48.78,2LDK,即引渡可,1970年3月,5,RC7階建,東京都世田谷区弦巻５-14-26,東急田園都市線,桜新町,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71530893/
上馬ハイホーム 3980万円（2LDK）,中古マンション,3980,54.86,2LDK,即引渡可,1969年5月,12,SRC14階建,東京都世田谷区上馬２,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70316826/
上馬ハイホーム 3980万円（2LDK）,中古マンション,3980,54.86,2LDK,相談,1969年5月,12,SRC14階地下1階建,東京都世田谷区上馬２,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98540702/
ガーラ アヴェニュー明大前 3300万円（1K）,中古マンション,3300,25.32,1K,即引渡可,2014年5月,9,RC9階建,東京都世田谷区松原２-39-10,京王線,明大前,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71059945/
エバ世田谷 3980万円（1LDK）,中古マンション,3980,44.69,1LDK,相談,1987年12月,1,RC4階建,東京都世田谷区世田谷４,東急世田谷線,世田谷,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71663688/
朝日ラ・パリオ等々力台 3980万円（1LDK）,中古マンション,3980,39.38,1LDK,相談,1997年1月,2,SRC9階地下1階建,東京都世田谷区等々力３,東急大井町線,等々力,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71574016/
上馬ハイホーム 3980万円（2LDK）,中古マンション,3980,54.86,2LDK,相談,1969年5月,12,SRC14階建,東京都世田谷区上馬２,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98490080/
上馬ハイホーム 3980万円（2LDK）,中古マンション,3980,54.86,2LDK,相談,1969年5月,12,SRC14階地下1階建,東京都世田谷区上馬２-15-1,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71582188/
シャンボール弦巻 3980万円（2LDK）,中古マンション,3980,47.43,2LDK,相談,1977年10月,3,RC5階建,東京都世田谷区弦巻２,東急田園都市線,駒沢大学,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71632508/
ライオンズガーデン尾山台 3980万円（2LDK）,中古マンション,3980,57.26,2LDK,相談,1996年1月,2,RC5階建,東京都世田谷区玉堤１-15-32,東急大井町線,尾山台,18,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70507161/
シティインデックス用賀 3980万円（1LDK）,中古マンション,3980,36,1LDK,相談,2010年2月,2,RC13階建,東京都世田谷区瀬田３,東急田園都市線,用賀,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70363929/
玉川サンケイハウス南棟 3980万円（3LDK）,中古マンション,3980,64.03,3LDK,即引渡可,1968年4月,4,SRC4階建,東京都世田谷区上用賀１,東急田園都市線,用賀,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71211340/
朝日ラ・パリオ東松原 3980万円（1LDK）,中古マンション,3980,43.75,1LDK,相談,1995年4月,2,RC3階建,東京都世田谷区代田４,京王井の頭線,新代田,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_96804618/
代田砦ハイム 3980万円（3LDK）,中古マンション,3980,70.98,3LDK,相談,1970年9月,2,RC6階建,東京都世田谷区代田１,小田急線,世田谷代田,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71557552/
ライオンズステーションプラザ三軒茶屋 3980万円（2LDK）,中古マンション,3980,56,2LDK,相談,1981年5月,6,SRC12階地下1階建,東京都世田谷区三軒茶屋１,東急田園都市線,三軒茶屋,1,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71630690/
ベルべシティ用賀 3980万円（2K）,中古マンション,3980,44.1,2K,相談,1984年6月,5,RC7階建一部RC,東京都世田谷区玉川台１,東急田園都市線,用賀,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70805681/
ガーデンヴィラ三軒茶屋 3980万円（1LDK）,中古マンション,3980,34.4,1LDK,相談,2007年2月,1,RC7階建,東京都世田谷区下馬２,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_95977987/
グランベルク二子玉川 3980万円（2LDK+S（納戸））,中古マンション,3980,68.71,2LDK+S（納戸）,相談,1998年3月,2,RC5階地下1階建,東京都世田谷区鎌田２,東急田園都市線,二子玉川,21,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71092820/
ホームズ学芸大学 3980万円（2DK）,中古マンション,3980,41.5,2DK,相談,2002年10月,3,RC7階建,東京都世田谷区下馬６,東急東横線,学芸大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71595630/
芦花公園スカイハイツ 3980万円（2LDK）,中古マンション,3980,61.6,2LDK,相談,1978年3月,6,SRC10階建一部SRC,東京都世田谷区千歳台４,京王線,八幡山,19,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71427531/
シティインデックス用賀 3980万円（1LDK）,中古マンション,3980,36,1LDK,相談,2010年2月,2,RC13階建,東京都世田谷区瀬田３,東急田園都市線,用賀,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70496254/
啓明宮前橋マンション 3980万円（1LDK）,中古マンション,3980,42.12,1LDK,即引渡可,1974年8月,2,SRC8階建,東京都世田谷区代田３,小田急線,世田谷代田,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71731802/
カーサ池尻 3980万円（1LDK）,中古マンション,3980,52.95,1LDK,相談,1969年11月,9,SRC12階地下1階建,東京都世田谷区池尻２,東急田園都市線,池尻大橋,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70895553/
上馬ハイホーム 3980万円（2LDK）,中古マンション,3980,54.86,2LDK,相談,1969年5月,12,SRC14階建一部SRC,東京都世田谷区上馬２,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98488586/
ガーラアベニュー明大前 3300万円（1K）,中古マンション,3300,25.32,1K,相談,2014年5月,9,RC9階建,東京都世田谷区松原２,京王線,明大前,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71518756/
代田砦ハイム 3980万円（3LDK）,中古マンション,3980,70.98,3LDK,相談,1970年9月,2,RC6階建,東京都世田谷区代田１,小田急線,世田谷代田,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71358308/
代田砦ハイム 3980万円（3LDK）,中古マンション,3980,70.98,3LDK,相談,1970年9月,2,RC6階建,東京都世田谷区代田１,小田急線,世田谷代田,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70685336/
マイキャッスル二子玉川園 3980万円（2LDK）,中古マンション,3980,50.43,2LDK,相談,1993年9月,6,RC6階地下1階建一部RC,東京都世田谷区野毛２,東急大井町線,等々力,15,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_97946041/
サンケイグランドハイツ 3980万円（1LDK）,中古マンション,3980,54.15,1LDK,相談,1967年6月,8,RC11階建,東京都世田谷区池尻３,東急田園都市線,池尻大橋,1,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71224358/
ライオンズマンション松原第２ 3980万円（1LDK）,中古マンション,3980,43.5,1LDK,相談,1986年8月,5,RC5階地下1階建,東京都世田谷区松原３,京王線,下高井戸,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71616877/
上馬ハイホーム 3980万円（2LDK）,中古マンション,3980,54.86,2LDK,即引渡可,1969年5月,12,SRC14階建,東京都世田谷区上馬２,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70301146/
ライオンズマンション成城南 3980万円（3LDK）,中古マンション,3980,66.66,3LDK,相談,1986年4月,3,RC4階地下1階建,東京都世田谷区喜多見５,小田急線,成城学園前,19,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71709579/
桜新町アムフラット 3990万円（1LDK）,中古マンション,3990,34,1LDK,相談,1992年7月,4,RC4階建一部RC,東京都世田谷区弦巻３,東急田園都市線,桜新町,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71355788/
ライオンズマンション三軒茶屋 3990万円（2DK）,中古マンション,3990,55,2DK,相談,1973年9月,4,RC8階建,東京都世田谷区三軒茶屋２,東急田園都市線,三軒茶屋,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70661164/
四谷軒第一経堂シティーコーポ 3998万円（2LDK）,中古マンション,3998,60.78,2LDK,即引渡可,1972年6月,3,RC6階建,東京都世田谷区宮坂３,小田急線,経堂,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98373753/
四谷軒第一経堂シティコーポ　当社グループ会社保有物件 3998万円（2LDK+S（納戸））,中古マンション,3998,60.78,2LDK+S（納戸）,即引渡可,1972年6月,3,RC6階建,東京都世田谷区宮坂３,小田急線,経堂,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98182300/
藤和三宿コープ 3998万円（1LDK）,中古マンション,3998,36.48,1LDK,相談,1984年2月,1,RC4階建,東京都世田谷区三宿１-22-16,東急田園都市線,三軒茶屋,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71551927/
藤和三宿コープ　104号室 3998万円（1DK）,中古マンション,3998,36.48,1DK,相談,1984年2月,1,RC4階建,東京都世田谷区三宿１-22-16,東急田園都市線,三軒茶屋,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71692140/
四谷軒第一経堂シティーコーポ 3998万円（2LDK）,中古マンション,3998,60.78,2LDK,相談,1972年6月,3,RC6階建,東京都世田谷区宮坂３,小田急線,経堂,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70839310/
藤和三宿コープ 3998万円（1LDK）,中古マンション,3998,36.48,1LDK,相談,1984年2月,1,RC4階建,東京都世田谷区三宿１-22-16,東急田園都市線,三軒茶屋,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71484780/
桜新町ヒミコマンション 3999万円（3DK）,中古マンション,3999,49.66,3DK,2023年7月予定,1978年7月,3,RC3階建,東京都世田谷区弦巻４,東急田園都市線,桜新町,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71654238/
グリーンキャピタル三軒茶屋 3999万円（2LDK）,中古マンション,3999,47.84,2LDK,2023年4月予定,1976年9月,4,RC6階建,東京都世田谷区三軒茶屋２,東急世田谷線,三軒茶屋,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71652769/
東京グランドコープス 3999万円（2LDK）,中古マンション,3999,63.72,2LDK,相談,1975年10月,3,RC3階建,東京都世田谷区桜上水２,小田急線,経堂,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70475466/
ルミネ三軒茶屋 4000万円（1LDK+S（納戸））,中古マンション,4000,46.28,1LDK+S（納戸）,即引渡可,1984年1月,1,RC5階建,東京都世田谷区三軒茶屋１-36-3,東急田園都市線,三軒茶屋,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71196853/
ガーラアベニュー明大前 3300万円（1K）,中古マンション,3300,25.32,1K,相談,2014年5月,9,RC9階建,東京都世田谷区松原２,京王線,明大前,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70168384/
アルカンシエル駒沢 4000万円（ワンルーム）,中古マンション,4000,42.3,ワンルーム,相談,2003年7月,1,RC4階建,東京都世田谷区駒沢２,東急田園都市線,駒沢大学,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71027198/
ハイツ三軒茶屋 4000万円（ワンルーム）,中古マンション,4000,40.96,ワンルーム,相談,1970年8月,6,RC12階建,東京都世田谷区三軒茶屋１-29-13,東急田園都市線,三軒茶屋,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71113475/
弦巻ハイツ 4080万円（1LDK+S（納戸））,中古マンション,4080,54.82,1LDK+S（納戸）,即引渡可,1971年4月,3,RC11階建,東京都世田谷区弦巻５,東急田園都市線,桜新町,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71089112/
駒場ネオパレス 4080万円（1LDK）,中古マンション,4080,50.76,1LDK,相談,1969年6月,8,SRC11階地下1階建,東京都世田谷区池尻３,東急田園都市線,池尻大橋,1,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70353588/
パークハイム砧 4080万円（2LDK）,中古マンション,4080,63.19,2LDK,相談,1981年9月,1,RC5階建,東京都世田谷区砧１,小田急線,千歳船橋,18,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71384419/
ペナテス玉川 4099万円（3LDK）,中古マンション,4099,67.39,3LDK,即引渡可,1975年4月,3,RC5階建,東京都世田谷区中町２,東急大井町線,等々力,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71711356/
ペナテス玉川 4099万円（3LDK）,中古マンション,4099,67.39,3LDK,即引渡可,1975年4月,3,RC5階建,東京都世田谷区中町２,東急大井町線,等々力,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70608238/
